file,source_sha256,output,output_sha256,width,height,format,source_bytes,output_bytes
po_redmoon_l.tga,6f9e08b0fbcb4b68907225695b14a8712621853535374c6ab3397d321caee792,po_redmoon_l.dds,e34041af108313cd708498ccf03decb31cc32bb29b70d90af7fa8fed1b069b87,128,256,DXT1,98322,16512
po_redmoon_m.tga,3434d61ba211fb3fd40641cdc7c74f33979276ad4f98e800a6bd871727820c1d,po_redmoon_m.dds,7729f04ff5dfaa09be8ef39a17567f0b37e162bdfdc201d4daf011877f8f82ad,64,128,DXT1,25115,4224
po_redmoon_s.tga,46fd9e8803a4ae4e73f4eac64913f3a79a9bfc187c94692935e45063ea186cbd,po_redmoon_s.dds,279c185cd5080d3e2356a9db3c5e6a3f187f047ab745c8fdc039a4da08658965,32,64,DXT1,6162,1152
po_redmoon_t.tga,2c123fa570a0d1b5b44e43fb0426d471ade831f2876bd08ad80dfd49f299ef3a,po_redmoon_t.dds,09577a1d018980d0dc8852612128ea2d1276cce78babd2ac91d7ee6a67b77e65,16,32,DXT1,1554,384
po_redpanda_l.tga,eb3b61577b414fec7e309df26871f2ea1f5db31006544cfb8bd57f5c3230b358,po_redpanda_l.dds,9fbe9d24dff4bc888b4d3dfb51a2ba9413192a465ec22315b0ef671ef0782b27,128,256,DXT1,98322,16512
po_redpanda_m.tga,e2ba70544a0bd67230cdb6df76cbceda52ca86b67d7239779f0bbedc9e1facb6,po_redpanda_m.dds,003990f17a7d5b46b869e610f13aedd5b124566c95c067246a4eba4bea46c47c,64,128,DXT1,24594,4224
po_redpanda_s.tga,ae1aff0b0a716768926ece2a0bc1d6395bc16d671fd55eeffd2133b3f125a51b,po_redpanda_s.dds,4aab20e89522c0d6f2e932f3609520353d65c63198374cf7f91f35972ff4f3ca,32,64,DXT1,6162,1152
po_redpanda_t.tga,4ba6205f72f56ebc21160c908f75cf9240c8feeba9156159ebbabf8257741579,po_redpanda_t.dds,de78d08620541f3a9663b2a27de92f4c5e8873c884a0e9e731c0a0864bec8f66,16,32,DXT1,1554,384
po_rodF10_L.tga,3cf9c9cbedba6c884ced4cf97fd4c411ae4163a374877770ff34950afef0d286,po_rodF10_L.dds,fbf0b50aca4c8487e99b4514f4a84f36ffa06a4c5d886de6975320e118313cd7,128,256,DXT1,98348,16512
po_rodF10_M.tga,93f60b4bd327ee7c14e19a0108f532d4852454daa022e1e26a79852f6b3dfc4d,po_rodF10_M.dds,931b5628373c53a9a476579468a48a218338b1a4c1271c80fb935ae9bf5b4ab6,64,128,DXT1,24620,4224
po_rodF10_S.tga,02b0808b1e2183352f016f0a4359124df66c10040fc6ab18389b6d043e8193f0,po_rodF10_S.dds,fb0b3f0b877f31eade0e1a1c3cc23715330e5eb7a8e03668b40a23fa0ab49c95,32,64,DXT1,6188,1152
po_rodF10_T.tga,d5ff1a1ad3e57ab673f721744aa39dc16a4116e081eb1e310336d9fb796107eb,po_rodF10_T.dds,f2f34e9b4d8ee687efde51758c1a51c91ba6c014e6490b575e2331d5f730db32,16,32,DXT1,1580,384
po_rodF11_L.tga,763b85202b5e0c14255a51f0ffe8cb0781737011ae3221954ef82309f28f0d40,po_rodF11_L.dds,131f2782d76f77947c7bbbcb70a8a7b183206e360a32f376e9fc8abc7fbcc24c,128,256,DXT1,98348,16512
po_rodF11_M.tga,e836c167ff252a4e5031d09158b26e9fd7c14fab7112e20e42a8d40dbe2848fa,po_rodF11_M.dds,09c54e40904fe77c91e6d9edc8832ffd7b568ffba8ffb18031c3a90c282179c8,64,128,DXT1,24620,4224
po_rodF11_S.tga,4920dfc2a55ab71c8f486be507b43b242e3a6e77b6d055e7c76f8809f080e72e,po_rodF11_S.dds,1ec94963f8ff2d90a724b781bbad1c111c243d15ebd05dfdc31a9cac32fc37f3,32,64,DXT1,6188,1152
po_rodF11_T.tga,a96cb293c44bea576524692e7a91d8ea9ee5732c7717c53d208a2a030273d4f2,po_rodF11_T.dds,5566730f38e3f63f7de70c73bcc67bfd5126494e7bd2c4987b49c491bb577904,16,32,DXT1,1580,384
po_rodF12_L.tga,75cbe1dae3016fa29a818dd23f1fd75f3b0a8f0c5fdfec368181ba8302029954,po_rodF12_L.dds,7de455f1a05ac1aae0f7c71e13d352ed472d8be68bd834a101c3e48e9d8e491f,128,256,DXT1,98348,16512
po_rodF12_M.tga,166798331e9f807aa5807e82cd0318ad8b57b0241f9a1f279ec3474cad673808,po_rodF12_M.dds,b2154dfccb3a9058a11f49078f3e585579085b0570a5508616f1e531f0f35867,64,128,DXT1,24620,4224
po_rodF12_S.tga,30bfe24637fd4286dc0423b08bbb72f08343ceea3d21f4a8db6f6ded5d8b5f70,po_rodF12_S.dds,10dbdcd00d93e8ca033ba3c0485ce77ca40151f144681430218c97eaf30ad353,32,64,DXT1,6188,1152
po_rodF12_T.tga,cf2049f8cfe1eab79ff4cc759be888f91ec00049ca99dadc1a773abd2ff79aef,po_rodF12_T.dds,e98d3b875b286e43892bcfdfcc0df3542478ed987ed5a40b2f0c8dc18ba700b5,16,32,DXT1,1580,384
po_rodF1_L.tga,c1185fd97979c2c8653f78aaa5a907d059c5dfdf5aca6abcc942f8f04b51f5d4,po_rodF1_L.dds,4d3b1eb559e9cf8eb4ae1fc70962af8f2cca97bca03996d17e9b464bc7dd982a,128,256,DXT1,98348,16512
po_rodF1_M.tga,65f0ce66741327e29fe16c908e001226efd3e9e0984ce90aead9e9f801bae8b9,po_rodF1_M.dds,e22fda895e94fbfa0d9d6d6bf677131a598166b435e0fe98bbe14620b31a9516,64,128,DXT1,24620,4224
po_rodF1_S.tga,aa0e24bd52fc14a50686bf1365d628a0c8d16bfa4b517f76584edd52ebed3e83,po_rodF1_S.dds,4463682a0e698dabe654e04e93cbc1761107c31f6e5fd7bfcd0aae7cc5ea54b7,32,64,DXT1,6188,1152
po_rodF1_T.tga,8b8aa40489a54f69938d7f076915e766e58e55ed260803026363735b29b5c691,po_rodF1_T.dds,a2ae0bed01a90f4090bb3c3914b192c3f0cdd6e8398d2983c9cf247b1e63d8bd,16,32,DXT1,1580,384
po_rodF2_L.tga,94d96da7bd9579e47ec7f4d06243631d4c9ddc1a0167ca4a7c3746a090fce18a,po_rodF2_L.dds,4e18955c67be8551b61d08f52a89b039d167d190d3cdcb4469c901129b96a0a6,128,256,DXT1,98348,16512
po_rodF2_M.tga,ccbc1cd005dca3114eb7b668d4a53f4a5136ef16ba03df7858504e309b96251e,po_rodF2_M.dds,40b98bcf815e23a6deb054f269f95c14c99dd1e6f96f870509c961e4dec7c498,64,128,DXT1,24620,4224
po_rodF2_S.tga,c2e1f5011c39e16d41f56bc5fd4b575ff6a72aad7c80e38ec8770a59792135c6,po_rodF2_S.dds,e2a55fe0d8a8f03d9dbac3e1d203010653367ff913eaca91d452c1d95590ef43,32,64,DXT1,6188,1152
po_rodF2_T.tga,8a4111499235eb640ca7d53395100621c2c58e12b4405d316d87e0eeb7d1ba23,po_rodF2_T.dds,7e5d4cbea98c34cf3603352d054b42e85174ee69e0296869e9a1a0aaa3240099,16,32,DXT1,1580,384
po_rodF3_L.tga,531f1a6497c8aeed6baa49ed3d7c8eda67d8d9311e3a76b717e48ad020c4138f,po_rodF3_L.dds,9916b26914e94f8aaaf946f0619959b901c114da6aebb7abf238a0125b736591,128,256,DXT1,98348,16512
po_rodF3_M.tga,fa780b278e7760cf6abd6c07a53181c4c9a86093ffefdcb4a7b13a12d9c47985,po_rodF3_M.dds,fef62a7847f578cd7a194d555aa8522140212755e12ca0463ebd7a439054a29d,64,128,DXT1,24620,4224
po_rodF3_S.tga,36cc32a0145d0fb7e79551d6437d1e2578d81afb39b0d5454d8a4fd4236ee363,po_rodF3_S.dds,98b5789844d35bed98dc94345247807878449d1f6950e93579a1e156fa05964f,32,64,DXT1,6188,1152
po_rodF3_T.tga,695196321aca9477968ce5d11634b9525e699c85966194a83a8b7ccc0cfa8bcb,po_rodF3_T.dds,676217de5867f9ba1e8542c86a6aee123d3b50c7283f5de29e8792b0d22485cc,16,32,DXT1,1580,384
po_rodF4_L.tga,c777973a5d190e5e10a3400a8bd18fef6f3802b99b20df94452dd182db8ce972,po_rodF4_L.dds,05814b476c5ade029ee04a65e7a1fac7fb422bf1d34179ccdec4948727ccba35,128,256,DXT1,98348,16512
po_rodF4_M.tga,58f849ebc7543c5641909d16afbdbe69588b0a8d396be1c219d6f3fd42c82b26,po_rodF4_M.dds,d6585c58170d34d121a9262520877395f8f23b1ce7b02709cc417a0716d0d421,64,128,DXT1,24620,4224
po_rodF4_S.tga,21d20d0940f1eb3d4b699832c4aa7bc15abb587d3b545526186a07fdf9c1e080,po_rodF4_S.dds,ba0cb8ac6b53facdc66ec5fff2d500cd9a4275c5d3c48cdf52e1a9fb7655132e,32,64,DXT1,6188,1152
po_rodF4_T.tga,e2a82d43d37fb68eb57ea207ca79be0fc7c4d8976b37f6f92518471059d56798,po_rodF4_T.dds,6eb7fca59023117a2f4aac421c73ee5835a36dbb1897ec2365bb78169e543f63,16,32,DXT1,1580,384
po_rodF5_L.tga,805b3576ce9a5ccebbee93b666bb62ddc956bbdd6661eb9dd0540d034e9ce044,po_rodF5_L.dds,9fa77be7ad68b0ef8f3731c114368fe5739a7d608a23829675afcc5d9a3e534e,128,256,DXT1,98348,16512
po_rodF5_M.tga,de10912cc96c810753c3eb08e989d2ad7b2a93734de769cfbddf0410b8791a71,po_rodF5_M.dds,81ca452bc125a99b1973d7f272ae768a5088508d0bd77585814849313942fb2c,64,128,DXT1,24620,4224
po_rodF5_S.tga,139e4a5ee79e7763b762bb13177a040ee54edade7a17f2317de70f91fc0f213c,po_rodF5_S.dds,bf7978e83bdfea399429d8d722a500656c513639666ab3df8e41ccb295c59e5c,32,64,DXT1,6188,1152
po_rodF5_T.tga,c9a337941ea30ee9ef22e511df7d68c466f5a57e31c95148494c19c881c36f3c,po_rodF5_T.dds,65d0424b2708c1b4d21f9b7b580590e432bd2bacac2c6d892130cf39f5bee8f2,16,32,DXT1,1580,384
po_rodF6_L.tga,3fe73d8ddb7bf8e14b8248c57695b0ab0e61483db68ad7f729ac10c634ee8e80,po_rodF6_L.dds,a18aae3111406fe5ef7b8e24834651e3cfb74e6689b92b70f43ce2cdf0a219dd,128,256,DXT1,98348,16512
po_rodF6_M.tga,0f9e23541f45172d3894b9283be3b90329f7d969bb54cce5f1cf749bbb1b7697,po_rodF6_M.dds,ca70ffe29818dea7bb781d3e738db2e13617e602d98c92c2f4e78c571aba5170,64,128,DXT1,24620,4224
po_rodF6_S.tga,ac30eadb8062b6225bbc2f4e51a4234881d8e33a2234061735d6bca0c7a07b5c,po_rodF6_S.dds,98d00c1d9ef92160571b2e333603ba37d133249b02c0a4122d8e0e31eb9a1c47,32,64,DXT1,6188,1152
po_rodF6_T.tga,4a354d4e8fab285e4c185339de911ca5735192e7141fa8300014fa336d2e189e,po_rodF6_T.dds,a43caef776489865a6c8efc804b84a96617fa998858a16081ee6ecbde8d88554,16,32,DXT1,1580,384
po_rodF7_L.tga,45cd1aa2edeab7aa717d38b6d44728c7aace8bc299ff7f7cef9cac0e5c959ac7,po_rodF7_L.dds,a7a96e90ac1d491ea7db95d59d929a08d2949caadce84930c4630aa39d95cc02,128,256,DXT1,98348,16512
po_rodF7_M.tga,eb596c6c3816f15d2780a220ce427cffa1c92b3b363af9a54e99969c75a374ce,po_rodF7_M.dds,89bbe57f2fef1e2757fb097d0e4ce9556bf31d94ef5da02e6b9f160f457319ed,64,128,DXT1,24620,4224
po_rodF7_S.tga,42aee62a56ca9921fede273491083397d62389d8d05726e6143f8b47af8235a3,po_rodF7_S.dds,300fe7728b019192fff4ad0febdc4d6db99edf879703096152e21b3caf41eee9,32,64,DXT1,6188,1152
po_rodF7_T.tga,6372fddb5e0e3cb38f641ce3c7d946d30bdcaabda4366b17187ee3ab00466ee2,po_rodF7_T.dds,3daa4cb1154c277b794c0f194d4abd6c4d9260232fe4a36aaae11f388ab5dd47,16,32,DXT1,1580,384
po_rodF8_L.tga,c8d18c5f83e2bbddae3f63cb72138145cfdbf6252a387644d8c73c4c20a103a6,po_rodF8_L.dds,2918b769d5ecd0f20bec926789584f3a558bca310f9d2928dbf82aa74336390b,128,256,DXT1,98348,16512
po_rodF8_M.tga,736aa15789075ddb4c2baff36a884afa5d800f48bca8a21959d7ea09049ea6cc,po_rodF8_M.dds,f00aa662541715102d33b3c8f75a0181cf9ab23a194425ef667006fa40d4016a,64,128,DXT1,24620,4224
po_rodF8_S.tga,f3bbd9fb399dbc9dc20e54f688dec9c43c52dddc7a7a73f0b6f2823ff783151f,po_rodF8_S.dds,f98ba1146ab4c240bfa7b8f9a4d90f69260a63f409097a7c5e116c04a55d43d9,32,64,DXT1,6188,1152
po_rodF8_T.tga,4f8fa03e26fb035b4139174e80e5b0b17ab0602648fe5c3ded3f4399ef13e493,po_rodF8_T.dds,9ae29a931d3077b36a524d0f09cd2a35121a249c3d074214fbed8b26fa89f384,16,32,DXT1,1580,384
po_rodF9_L.tga,5741774e43e5fd064fb8634838ecb87a07257214cd776a0db166614904b509fd,po_rodF9_L.dds,9fe39ece15e0999c6835b2a137f300ac4df39855d3c4876401eda70bc45a7bcd,128,256,DXT1,98348,16512
po_rodF9_M.tga,0edfdfa0575be10dd968a55f44b866842cfe1553be43d70d2f75641d491e5ddc,po_rodF9_M.dds,3456aaac45a1f1131a3a4afed5f7a4233ae10bb4e444d8bf43bf17ad9db36b2a,64,128,DXT1,24620,4224
po_rodF9_S.tga,6dc3bc7656c39e99d7261dfe0bca84a4316329d04069160d9183489e3f3c8121,po_rodF9_S.dds,7007219ae94414aa755eeb048b4aa5f2eca002e5204df3a65ec3f104430d2228,32,64,DXT1,6188,1152
po_rodf9_T.tga,2fe0ee31ea1f53de389857067aab2b7db5cc83a9b5e96483b30a126051db3467,po_rodf9_T.dds,1f7b89a7a6efc0c43cba7201280978870e95265d58cb5d8405971765381eedeb,16,32,DXT1,1580,384
po_rodianbfg_l.tga,bcfa75535708b6f3d0fc8f5ebc10f3a54ac148f412b471cf9e816531ad4fb397,po_rodianbfg_l.dds,a88eb5e65174cf88c98c57496e7e7948bbed61da73c736dd4d96eaa40d5b0429,128,256,DXT1,98322,16512
po_rodianbfg_m.tga,f208c37a7816a13a7017f821bfc27cac83423cc7168735bbee26b1182674a0da,po_rodianbfg_m.dds,b74866baab0556a9eabd96359cf9079e7c16215d2f063750fe8bd7fde51d0835,64,128,DXT1,24594,4224
po_rodianbfg_s.tga,1322db34721c7d95d24cdebd5b0883a3ca9bff9f2e231f40d443a85f297e510a,po_rodianbfg_s.dds,050e7cfc42b7a384c88c167d76e5e5c05d5d0d2f7a20e814ad2fd4e7edd8369f,32,64,DXT1,6162,1152
po_rodianbfg_t.tga,6cf9a9a06a6c2975a4566c16f7c62b6fbe605ed37650a5459620813ae2a933a3,po_rodianbfg_t.dds,c134112f6ee640d30946ab2ef780faefa90533d28facc0ef71b4c49b214302cb,16,32,DXT1,1554,384
po_rodianf1_l.tga,a618d4cb8c148de9484941fdd7be9c0a9276d5516d3625795919c50a8304eee3,po_rodianf1_l.dds,c50fbd03d355bedabfb42ad4fa7b7ff684fdc5e3413ec810b5bc28520d4fb56f,128,256,DXT1,98348,16512
po_rodianf1_m.tga,daa9498565e52722e3c836bcf24d31c078796d4c565e9f669f020793d2fb5e66,po_rodianf1_m.dds,e11f8ad7a028fda32be680ac37c6db0075c07c17db98ef62afa35fcbbebfedad,64,128,DXT1,24620,4224
po_rodianf1_s.tga,62cdd0d902e070acd89541c89b8f93ce4f7c241e1d6f209f2ed42fd0a32025be,po_rodianf1_s.dds,df40e861b7e4c0797ab46dc4d6dfd415f3424cdee380f624d9aacb397f5eaa89,32,64,DXT1,6188,1152
po_rodianm1_l.tga,6ab20b2aecf7902113cf9f8f6ff87d710c7c51b4792ead338b370daa1f0affbf,po_rodianm1_l.dds,f0b39f1de66fbc65cb6f7677d72e2f9757f6409b7c8e1339c8214adb6b15bf78,128,256,DXT1,98348,16512
po_rodianm1_m.tga,d3c2306cc510ef9a610b1058cdc0e1d4733389cc8a24d9d54a7364e1c8548f77,po_rodianm1_m.dds,fbf75e89d06be5606f9f67571a2341eea4e55b9809b0398d641994333ecb5757,64,128,DXT1,24620,4224
po_rodianm1_s.tga,1ce1e4d157a685a56cae3ac5f1b7706366e4d520f9a967a72510c10585b01ff7,po_rodianm1_s.dds,c05136b41805c6582d6005244a67d1746c4fbd43b09e4e0f945763e3811e5bad,32,64,DXT1,6188,1152
po_rodM10_L.tga,72937a8867729cbfe7d287e9aaeebd6bac027778988cd5584172e9d999e1da01,po_rodM10_L.dds,dcbd03fbc142402fc5caf660bc7c77a1dafdc12b23cda69ac0f39ee5951f1f35,128,256,DXT1,98348,16512
po_rodM10_M.tga,008510b7d46551ecf707c76c89e1ee8be48964fa04f7232c722a1c4e30d72f68,po_rodM10_M.dds,5c6707e67a904c93c0468c41ddcfc3b1caa5e263180c789b9af029e0e1f4f0d1,64,128,DXT1,24620,4224
po_rodM10_S.tga,98ed2c216cad9b9938965bd110a550ef6a26e47e9e128da0d40489d8bd933948,po_rodM10_S.dds,52fa884994f6460b254fc4681855d28a69193f4d1f939d485379eb03d12f8b92,32,64,DXT1,6188,1152
po_rodM10_T.tga,4739ce5151f45b7dd763db9288c0d58abc607ca73de1419a2e83bc9664d2bd2f,po_rodM10_T.dds,575afc00e68aeb01f5391f56ebc3eb2c0a98f7f965453abe8da3192af10f5e10,16,32,DXT1,1580,384
po_rodM11_L.tga,c001c685fb6c41f149817ba5c286fbb6c0b27bf6eb7e8f1b49037f55d86025ff,po_rodM11_L.dds,72932130c674260376c1c44d772720ac704a44c2b018fdcb3dd629702d2b2bfb,128,256,DXT1,98348,16512
po_rodM11_M.tga,49f97a4b1e206ecc72dd9662abc0cee683a0d4b8449c240b5871f5263dddf2b2,po_rodM11_M.dds,6497c91b9a944ba355041d7ab034a41a4caed62da635cc888e8a9354b2c2df66,64,128,DXT1,24620,4224
po_rodM11_S.tga,30720900ecddefb63bed8665e7c6e2b102a70d88aa4a9eed7ef1fa3be74ede83,po_rodM11_S.dds,76fb4983d3740cf9f3e14699088c34ccd8cc9f51916eed3f99b3a4f57b3859b0,32,64,DXT1,6188,1152
po_rodM11_T.tga,bdd926724148ed9526c074d22def4759a99069d2d53956a32c61c50d210aaeaa,po_rodM11_T.dds,49c7f1a47efecaef314babda8f4da544f7c24f30c66e78d9289121b29aef8dac,16,32,DXT1,1580,384
po_rodM1_L.tga,7ad8b03aac55397051fa014c301d710e62e66c9b38f07b8855cb3a142b5cbc02,po_rodM1_L.dds,a7b150a32d7c9ee639d652bd15004a7790d4a280432ca6836eceb3039f1b8753,128,256,DXT1,98348,16512
po_rodM1_M.tga,7dfe0a1740f380ff11e68b4e22b8c80e1fe790d47204405555645252a9ca4bf7,po_rodM1_M.dds,60611e02d397f4c8df12e66ceca34188e675a65580d01cb7cf8960c1d7026d86,64,128,DXT1,24620,4224
po_rodM1_S.tga,d873d00574845041a4fab265cfd0eeea94d5e901262635e0033f6a3af4097e8d,po_rodM1_S.dds,af22055afe4ec2d64864e13aad5d1a73e3ba6dc270687a02e05223c9eb7b94f8,32,64,DXT1,6188,1152
po_rodM1_T.tga,f6325b5fb29fba39038ec4d1c7ad3826c32551799c1d0c721b107cbba6b0e9dc,po_rodM1_T.dds,1a691ebe108494f26d9019eb02cf52f4bde7afb71d4b32598887f3ff589eda6b,16,32,DXT1,1580,384
po_rodM2_L.tga,f39984ee6f491020ab658d540026221572c2f3dc5b1c58ad4f777f1400024ca2,po_rodM2_L.dds,5aaeb1090dc306a66137590a7eb983442858680f55368e6e19fca6f4e21846e4,128,256,DXT1,98348,16512
po_rodM2_M.tga,91067f0746376e69d0229c053ff45d97f235761ee624e496690c55fd17400352,po_rodM2_M.dds,d945100385508d28174c904a2fee058c991cfd8b6998e0e93845570663937a31,64,128,DXT1,24620,4224
po_rodM2_S.tga,ef447a94ae437235360178ea527338b7c21d6fbd256f34fb5c6247c957b435b9,po_rodM2_S.dds,978d6e239dae4bd4c9ba2fbe4d2c8cbf0582126a317cdf04295594e32725507a,32,64,DXT1,6188,1152
po_rodM2_T.tga,f042782fe70ceaa1c9c80d736945c7054fe0f5340e3bb94f768cd6fcc2c54973,po_rodM2_T.dds,b9556d6e1624394cf893503eefcd0822797db966984db7fcdee6b61b208e5271,16,32,DXT1,1580,384
po_rodM3_L.tga,2e3e16047c9baf9fc9926acaea0bcfd9d66e6e38cc57360d670386179419bcf8,po_rodM3_L.dds,be25a533a46ab4d18376c88c9802f8c20b0958862ae999c6e770a5c085adf623,128,256,DXT1,98348,16512
po_rodM3_M.tga,9b507fcc1473f891cf6f9d95c34e9f689235c46a2eaa0ede560a21e87233698c,po_rodM3_M.dds,44b35f78d399a15b411427b1c932dbb434b0ca5fed311706b02ceded02df7228,64,128,DXT1,24620,4224
po_rodM3_S.tga,b937e41f6a5067f024544da5f2fc3c1463777904898a174c7241422e1fa83a70,po_rodM3_S.dds,514b2dd8826f7380432faf6a099c69a12463677b9c845725c0ea09947a199c03,32,64,DXT1,6188,1152
po_rodM3_T.tga,eba54b4de9223ea1bb99f8b75f60ffaa2ddfa4cb9bacce64e51595328898fec5,po_rodM3_T.dds,c54b7dfd37508b109ad09541aedce1ae0cd01e685353eba5deb05904993f27ee,16,32,DXT1,1580,384
po_rodM4_L.tga,84981d07e2e45dce5de8a1306c2aea381525790ed42e73354ce5b03beff8bbdd,po_rodM4_L.dds,ff92e95e26dab64715203040359f38e8c5ee8a4cf19a70e245439fa0c9eb2ed2,128,256,DXT1,98348,16512
po_rodM4_M.tga,a0b7a8dd9b285ab552950f8f93f34e443825bac92a897c90b91462de8603419d,po_rodM4_M.dds,591797ec8b0adf0d9f0c729e040b9560625a92e97e3194f98c75cf9b56d181a5,64,128,DXT1,24620,4224
po_rodM4_S.tga,7afe48c780dd9f2056980c86ae02f127f5e4f07f154b29135f61d9e8ff4e0ca5,po_rodM4_S.dds,4322aadeb8f780aa125af0e9d478318c0e1a484f2930fb24aca1a929e42c51a0,32,64,DXT1,6188,1152
po_rodM4_T.tga,8712f16f08d484ecb22b211dc554a0ecdb90d4bcdda851dc6a68b8b38e90f891,po_rodM4_T.dds,cc9f7408729f00a3cf68e4259e54e5ebe373e0c4fccf5a0af0497938f1957f73,16,32,DXT1,1580,384
po_rodM5_L.tga,aba7198ffca1f4e8f559adc4114fb20cfbf81a9f5a6be6b16395d61fe6110988,po_rodM5_L.dds,f2ac4443b0aa300c2e21d5bad224688f5475c9a0d7211ebc577d64981faf5a28,128,256,DXT1,98348,16512
po_rodM5_M.tga,7b1ce845e7550561d78b0975eae5dbe172b371cc46b40a3d5c6fce998f50debe,po_rodM5_M.dds,243f93ff21b2cde5e52b44337f41e24888d144f2adb55be05566ab985abcafdf,64,128,DXT1,24620,4224
po_rodM5_S.tga,a33d7b66c85615dec9cb14cf19a7efb61ca63b983d20e4f63cdb5911e14d33f7,po_rodM5_S.dds,cef8bc3690f867e33761e0f30b7bf3b9c84e5f5e5cdba1e40c266759dfa1e006,32,64,DXT1,6188,1152
po_rodM5_T.tga,b3a75f80819a3facce35689c2754909e8c7735bc288a949ce6bf0ef76150e636,po_rodM5_T.dds,dc8e3ad7cde5945aa2473996c26eeb9d61de3ee6b6c23e3fd81996cd78210343,16,32,DXT1,1580,384
po_rodM6_L.tga,dc8970ac2df55b4339771f63d20427de18ec706c9c3c4eda506e516fa4ed5134,po_rodM6_L.dds,db76df692f03ddde8c0a8c4e1b03c1e31e73dbac02471c551c3f1f9416340414,128,256,DXT1,98348,16512
po_rodM6_M.tga,1c05348c7668ff662570d5c48b7ea649881f29a2b2c8a14aaa4993ef1a2f4cfa,po_rodM6_M.dds,377d1042ced7707483c080c152bc10586e49a2534f413004dcb9f6fc13eb911a,64,128,DXT1,24620,4224
po_rodM6_S.tga,fc2242a6bdc25461946dda2336fd66bc9e013ed76ac6af82d03a798ce997bbd0,po_rodM6_S.dds,eaaa169bb912dacec13f084e8a9ceb920abf38dfb097c0084d43386cafcad0cd,32,64,DXT1,6188,1152
po_rodM6_T.tga,0f65b9aecc384cbfaba26fdd51642a547c8427226c24b87170710c00e72f80d3,po_rodM6_T.dds,5b3dedd632f78bb4389889b848bc10e4126bc38ecc224644cc8de25ad102559a,16,32,DXT1,1580,384
po_rodM7_L.tga,4cfb6a82d32064d57c6201d4e4997f1dc813f65419c5e9134d931e4a1911af08,po_rodM7_L.dds,b206f7400b8556322419c2833793760dea3b50068cd3afa5e1bbdd941ed4f63d,128,256,DXT1,98348,16512
po_rodM7_M.tga,220e2c3895a2263c2c612e3e2df564d48b69e2141cbfe598c7c56f25831322ff,po_rodM7_M.dds,af7142c2583b88d987bddd6a8cbf676b8d7f1bf1c7eee098379d72604203b8d8,64,128,DXT1,24620,4224
po_rodM7_S.tga,09ade6d8ab7fb60e5b483b95cec93e830b4c858c11245545a33b0c6bcf62ffcc,po_rodM7_S.dds,740135c909c24806c91d6df6855f879d95c355efeafb1e033b11e20b6570dea0,32,64,DXT1,6188,1152
po_rodM7_T.tga,4851865866a8bf92f16e61aa94421215da4c6698f195da3e80878e72246ac316,po_rodM7_T.dds,7b1287db43ae8da644e881c9369a6e29148383b7ef2e70e6d3bcf69930914bd7,16,32,DXT1,1580,384
po_rodM8_L.tga,97d4338d35abaa8c1e8347222fa6fff0d2ac336b1fce64db1e3ef2e649796bfd,po_rodM8_L.dds,0faf36dc12b617630772a2be92e704642cf2aa654d127ba52907279d17fc5d7a,128,256,DXT1,98348,16512
po_rodM8_M.tga,0b4801a572be33da11b7320f30d9ab006a60f116e640155ecf02635bcdfe8a2d,po_rodM8_M.dds,d7de90a14445dc86227c46022dc0e0564eb14864b2f2b5f497b02fc13684d98a,64,128,DXT1,24620,4224
po_rodM8_S.tga,bfe24a3d048f93fe351fa529d15bca0fcbdc0fae26a4e17d54dd9aea508119a8,po_rodM8_S.dds,cf5b885a29a4cd8c275158ed56768f2738f38f70503627e69900d122d88b7fb8,32,64,DXT1,6188,1152
po_rodM8_T.tga,9c5cbb5c71a5646a0ba5d5bf37fc6cf50fbafd7cef418038344e09cb873205a9,po_rodM8_T.dds,0bad1623bd984503f8c31e9e7f041970e2cde7b28b268e886955d57fb5f4943f,16,32,DXT1,1580,384
po_rodM9_L.tga,b2d02ea86bc60ff9e937d97ceac8d527054c4001fdbba1b2e901ca2005a1b95c,po_rodM9_L.dds,1d911f694f8404c02383e99110502c428114a302cb51ba10687031818336b63d,128,256,DXT1,98348,16512
po_rodM9_M.tga,2d09e4d1ae31946973ea3f5559a25dff90b035808483a8b079a8311dba0a3f4c,po_rodM9_M.dds,0ea161e7399f746d47f3fa8451b80ba1092b57a7e6e7f29f440b3d3891715b5e,64,128,DXT1,24620,4224
po_rodM9_S.tga,ad77ac301c5bde940b13b83ec1954aa6e344b47f4ba3af84adda6394f1c878aa,po_rodM9_S.dds,d2d654c37156428706b45b48480d1d526c9a5f841765379ea1962c5a247dcdf1,32,64,DXT1,6188,1152
po_rodM9_T.tga,e09ddb32ff2380b44a52a13f3d1141c56d00bedda7762c000dbc3a468481f4bd,po_rodM9_T.dds,359eaf0a1f96417b7865fa4f8759856132bde1007dfb892d862c3b9971b7e08b,16,32,DXT1,1580,384
po_rustmon_l.tga,305a6c48c14c083eae3dd9d8022f14ebadb8ab12d20470df2b132d8857931a2d,po_rustmon_l.dds,31e34d931889a21f29570b85e1e08da34ad6d13060ef7c0dfa2a50965c632bcd,128,256,DXT1,98322,16512
po_rustmon_m.tga,e5cbb3536914fd1711a5a52788f38acab309e92805242cf2a6837308f74e5cf0,po_rustmon_m.dds,4841c560b731bb3d0de6c883da2ff8f47f360740a00d1ffeac753296efa63d60,64,128,DXT1,24620,4224
